iter,f,gnorm,ap_norm,df_abs
1,456.1350488,6193.22439,0.004945105,71.15495453
2,451.9886165,886.0964441,0.00147658,4.146432238
3,451.9150625,292.9891074,0.000211262,0.073554015
4,451.9022589,193.1566756,6.99E-05,0.012803632
5,451.8609195,532.5898166,0.000368417,0.041339386
6,451.8301322,220.4970342,0.000126979,0.030787345
7,451.8185421,514.0960043,0.000210282,0.011590099
8,451.7895381,217.7510549,0.00012257,0.029003985
9,451.7764713,496.8662156,0.000207664,0.013066776
10,451.7490722,215.2217047,0.000118462,0.027399065
11,451.7346819,480.770926,0.000205251,0.014390316
12,451.708733,212.8842831,0.000114625,0.025948934
13,451.6931527,465.6982743,0.000203022,0.015580293
14,451.6685189,210.7175955,0.000111031,0.024633812
15,451.6518657,451.551149,0.000200956,0.016653196
16,451.6284287,208.7033659,0.000107658,0.02343704
17,451.6108057,438.2448351,0.000199035,0.017622996
18,451.5884611,206.825763,0.000104486,0.022344506
19,451.5699595,425.7050975,0.000197244,0.018501604
20,451.5486154,205.0710134,0.000101496,0.021344189
21,451.5293161,413.8666103,0.000195571,0.019299222
22,451.5088903,203.4270854,9.87E-05,0.020425786
23,451.4888657,402.6716603,0.000194003,0.020024637
24,451.4692853,201.8834285,9.60E-05,0.019580433
25,451.4485998,392.0690701,0.000192531,0.020685451
26,451.4297994,200.430757,9.35E-05,0.01880046
27,451.4085111,382.0132993,0.000191146,0.02128827
28,451.3904319,199.0608703,9.11E-05,0.018079203
29,451.368593,372.4636888,0.000189839,0.021838858
30,451.3511822,197.7665022,8.88E-05,0.017410849
31,451.3288399,363.3838235,0.000188605,0.022342266
32,451.3120496,196.541194,8.66E-05,0.016790306
33,451.2892467,354.7409917,0.000187436,0.022802935
34,451.2730336,195.379188,8.46E-05,0.016213098
35,451.2527359,685.7857799,0.000372656,0.020297637
36,451.2049491,239.3703153,0.000163504,0.047786804
37,451.1924236,296.3014181,0.000114141,0.012525536
38,451.1796949,189.0003404,7.06E-05,0.012728692
39,451.1430431,543.46321,0.00036049,0.036651846
40,451.1113936,217.7684717,0.000129572,0.031649457
41,451.0978267,257.0382562,0.00010384,0.013566962
42,451.0864601,329.0960343,0.000122565,0.011366573
43,451.0720237,192.2965579,7.85E-05,0.014436398
44,451.0478134,655.4643635,0.000366777,0.024210286
45,451.0052106,241.2991153,0.000156275,0.042602766
46,450.9930544,301.4730957,0.00011506,0.012156178
47,450.9801934,188.7902477,7.19E-05,0.012861049
48,450.9478648,580.6020924,0.000360089,0.032328564
49,450.9133631,227.3804369,0.000138426,0.034501694
50,450.9005719,276.5260138,0.000108423,0.012791206
51,450.8907634,362.1250015,0.000131858,0.009808549
52,450.8742028,193.7002071,8.63E-05,0.016560578
53,450.8523571,352.1466663,0.000184727,0.021845681
54,450.8364578,192.3980889,8.40E-05,0.015899342
55,450.8174938,679.4401406,0.00036697,0.018964033
56,450.7706136,235.8523615,0.000161991,0.046880127
57,450.7585111,291.9599818,0.000112463,0.01210254
58,450.7461645,185.8689154,6.96E-05,0.012346584
59,450.7106554,533.8086257,0.000354517,0.035509071
60,450.6800865,213.8449511,0.00012727,0.030568914
61,450.6669401,252.0145776,0.000101969,0.013146383
62,450.6558849,321.9911217,0.00012017,0.011055276
63,450.6420076,188.8414348,7.68E-05,0.013877293
64,450.6177331,637.1470015,0.000360186,0.024274503
65,450.5773097,235.4871477,0.000151908,0.040423405
66,450.5654389,292.9516295,0.000112289,0.01187074
67,450.5531775,185.2402652,6.98E-05,0.012261453
68,450.5206416,558.7197735,0.000353318,0.032535825
69,450.4884465,221.1831708,0.000133209,0.03219516
70,450.4759382,267.2345419,0.000105468,0.012508266
71,450.4661288,347.8131565,0.000127427,0.009809459
72,450.4506354,189.51196,8.29E-05,0.015493346
73,450.4322432,669.1019367,0.000361465,0.01839225
74,450.386747,231.9845938,0.000159526,0.045496204
75,450.3749793,286.7980466,0.000110619,0.011767616
76,450.363037,182.9439186,6.84E-05,0.011942359
77,450.3282261,522.0354184,0.000348938,0.034810923
78,450.2989111,209.9055079,0.000124463,0.029314987
79,450.2861164,246.7259246,0.000100091,0.012794686
80,450.2752932,314.2567848,0.000117648,0.010823202
81,450.2619846,185.6004386,7.49E-05,0.013308547
82,450.2372742,617.2373484,0.000354005,0.024710453
83,450.1991364,229.6860626,0.000147161,0.038137797
84,450.1874899,284.2563893,0.000109523,0.011646444
85,450.1758075,181.9612438,6.78E-05,0.011682483
86,450.1428568,536.3657288,0.000347064,0.032950669
87,450.112921,215.2386633,0.00012788,0.029935773
88,450.1006479,258.182653,0.000102634,0.012273122
89,450.0908062,333.7436451,0.000123111,0.009841682
90,450.0763127,185.6531474,7.96E-05,0.014493486
91,450.0556291,636.1332429,0.000354105,0.020683592
92,450.0142078,224.7042395,0.000151666,0.041421306
93,450.0025808,275.4872952,0.000107147,0.011626982
94,449.9913454,179.508244,6.57E-05,0.011235409
95,449.9557137,494.8356505,0.000342385,0.035631688
96,449.9290507,203.9353975,0.000117978,0.026663042
97,449.9184165,469.9033345,0.000194488,0.010634241
98,449.8939731,200.4304878,0.000112034,0.024443346
99,449.8815362,447.1991288,0.000191145,0.012436912
100,449.859014,197.3061309,0.000106621,0.022522241
101,449.8450204,426.4541289,0.000188166,0.013993543
102,449.8241703,194.5090861,0.000101675,0.020850125
103,449.8088269,407.4423725,0.000185498,0.0153434
104,449.7894397,191.9949614,9.71E-05,0.019387229
105,449.7729214,389.972496,0.000183101,0.016518279
106,449.75482,189.7265084,9.30E-05,0.018101362
107,449.7372759,373.8812673,0.000180937,0.017544148
108,449.7203096,187.67229,8.91E-05,0.016966243
109,449.7018672,359.0285174,0.000178978,0.018442387
110,449.685907,185.8056306,8.56E-05,0.015960248
111,449.6666763,345.2931291,0.000177198,0.019230721
112,449.6516108,184.103781,8.23E-05,0.01506545
113,449.6316869,332.5698333,0.000175575,0.019923952
114,449.61742,182.5472498,7.93E-05,0.014266889
115,449.5986779,633.4126066,0.000348181,0.018742044
116,449.5576936,221.5157183,0.000151017,0.0409843
117,449.5465527,271.9852402,0.000105627,0.011140919
118,449.5356504,176.1808746,6.48E-05,0.010902283
119,449.5016006,487.7952683,0.000336038,0.034049811
120,449.4757103,200.1463455,0.000116299,0.025890348
121,449.4655127,461.2586196,0.000190874,0.010197632
122,449.4419478,196.4496211,0.000109973,0.023564807
123,449.4298734,437.2276759,0.000187349,0.012074486
124,449.4083017,193.1811086,0.000104243,0.021571663
125,449.3946215,415.3891594,0.000184232,0.013680221
126,449.3747685,190.2782412,9.90E-05,0.019852994
127,449.3597083,395.4815067,0.000181463,0.015060194
128,449.3413454,187.6891967,9.43E-05,0.018362838
129,449.3250947,377.2844687,0.000178994,0.016250783
130,449.3080303,185.3707682,9.00E-05,0.017064344
131,449.2907489,360.6111255,0.000176783,0.017281435
132,449.2748212,183.2867136,8.60E-05,0.015927699
133,449.256645,345.3016849,0.000174796,0.018176189
134,449.2417164,181.4064636,8.23E-05,0.014928575
135,449.2227616,331.2186131,0.000173003,0.018954822
136,449.2087146,179.7040999,7.90E-05,0.014046965
137,449.1916132,630.257141,0.000342758,0.017101454
138,449.1511027,218.5303295,0.000150265,0.040510517
139,449.1403892,268.6410282,0.000104203,0.010713461
140,449.1297928,173.1495933,6.40E-05,0.010596377
141,449.0971131,481.0310197,0.000330257,0.032679747
142,449.0719478,196.667119,0.000114687,0.02516525
143,449.0621155,453.14542,0.000187556,0.009832323
144,449.0393571,192.812885,0.000108038,0.022758399
145,449.0275939,428.0154774,0.000183881,0.011763169
146,449.0068807,189.4296108,0.000102047,0.020713243
147,448.9934791,405.2866131,0.000180654,0.01340161
148,448.9745149,186.4459575,9.66E-05,0.018964219
149,448.9597164,384.6643661,0.000177809,0.014798511
150,448.9422566,183.803167,9.17E-05,0.017459756
151,448.9262623,365.901958,0.000175288,0.015994334
152,448.9101034,181.4525145,8.72E-05,0.016158851
153,448.8930818,348.790824,0.000173047,0.017021584
154,448.8780533,179.3533438,8.32E-05,0.015028582
155,448.8601467,333.1533113,0.000171045,0.0179066
156,448.8461044,177.4715389,7.94E-05,0.01404228
157,448.8274335,318.8369869,0.00016925,0.018670907
158,448.8142553,175.7783216,7.60E-05,0.013178163
159,448.7957199,601.7701738,0.000335271,0.018535412
160,448.758565,211.777116,0.000143473,0.037154889
161,448.7480734,258.5160523,0.000100983,0.010491604
162,448.7380997,169.5767512,6.16E-05,0.009973683
163,448.7052154,457.3690797,0.000323442,0.032884272
164,448.6822135,191.0257809,0.000109045,0.023001961
165,448.6715299,430.0752317,0.000182176,0.010683569
166,448.6507665,187.3411159,0.000102538,0.020763391
167,448.6382982,405.5333069,0.000178662,0.012468336
168,448.6194295,184.1191214,9.67E-05,0.018868652
169,448.6054537,383.3905759,0.00017559,0.013975856
170,448.5881989,181.2886873,9.14E-05,0.017254743
171,448.572944,363.3538205,0.00017289,0.015254937
172,448.5570718,178.7912953,8.66E-05,0.015872174
173,448.5407275,345.1770247,0.000170509,0.016344354
174,448.5260458,176.5784742,8.23E-05,0.01468165
175,448.5087706,328.6519967,0.000168398,0.017275205
176,448.4951189,174.6098351,7.84E-05,0.013651667
177,448.4770463,313.6011343,0.000166521,0.018072656
178,448.4642895,172.8515396,7.48E-05,0.012756745
179,448.4461161,589.868145,0.000329688,0.018173455
180,448.4103688,207.7872509,0.000140636,0.035747285
181,448.4001801,253.1617394,9.91E-05,0.010188729
182,448.3923886,332.7470562,0.000120717,0.007791436
183,448.3786645,175.2632457,7.93E-05,0.013724111
184,448.3616204,327.6738864,0.000167144,0.017044082
185,448.3482056,174.4655487,7.81E-05,0.013414851
186,448.3309411,322.5268473,0.000166383,0.017264508
187,448.3178353,173.6667167,7.69E-05,0.013105833
188,448.3003511,317.3160251,0.000165621,0.017484129
189,448.2875533,172.8682785,7.57E-05,0.012797828
190,448.2698511,312.0518642,0.00016486,0.017702187
191,448.2573595,172.0717523,7.44E-05,0.012491599
192,448.2423029,615.042837,0.000328201,0.015056586
193,448.2049464,217.3092146,0.000146638,0.037356536
194,448.195499,271.7713929,0.000103621,0.009447428
195,448.1851352,167.3470688,6.48E-05,0.010363739
196,448.1595217,511.1140746,0.000319189,0.025613535
197,448.1325121,198.8300584,0.000121859,0.027009618
198,448.1222869,238.8774512,9.48E-05,0.010225158
199,448.114119,308.5316001,0.000113906,0.008167936
200,448.1017738,169.8179763,7.36E-05,0.012345169
201,448.0841035,578.4472718,0.000323902,0.017670285
202,448.0496909,203.7655651,0.000137913,0.034412618
203,448.0398254,247.8553325,9.72E-05,0.00986552
204,448.032235,325.1354499,0.000118187,0.007590367
205,448.0190806,171.9068267,7.75E-05,0.013154459
206,448.0024572,319.0360811,0.000163943,0.016623339
207,447.9896638,171.0027034,7.61E-05,0.012793413
208,447.9727703,312.9099252,0.000163081,0.016893545
209,447.9603329,170.1063151,7.46E-05,0.012437378
210,447.9431748,306.7704377,0.000162226,0.017158111
211,447.9310876,169.2194061,7.31E-05,0.012087182
212,447.9161722,602.0831017,0.00032276,0.014915342
213,447.880293,212.9228146,0.000143548,0.035879244
214,447.8710904,265.6177,0.00010153,0.00920264
215,447.8611363,164.4531116,6.33E-05,0.009954026
216,447.8357222,496.3154355,0.000313669,0.025414135
217,447.81013,194.3442016,0.000118331,0.025592231
218,447.800163,232.5052783,9.27E-05,0.009966931
219,447.792102,299.0557865,0.000110867,0.008061074
220,447.7803932,166.5995636,7.13E-05,0.01170876
221,447.761958,556.9989931,0.000317763,0.018435197
222,447.7298923,198.5177122,0.000132799,0.032065702
223,447.7202394,240.1583257,9.47E-05,0.009652954
224,447.712669,313.3669548,0.000114516,0.007570375
225,447.7002952,168.3324773,7.47E-05,0.012373757
226,447.683785,306.4818427,0.000160534,0.016510189
227,447.6718029,167.3608778,7.31E-05,0.01198214
228,447.6581268,601.730754,0.000319216,0.013676098
229,447.6223551,211.2320261,0.000143464,0.03577168
230,447.6134364,263.922292,0.000100723,0.00891876
231,447.603653,162.4409553,6.29E-05,0.009783375
232,447.5791969,493.0006537,0.000309832,0.02445607
233,447.5539732,192.1279439,0.000117541,0.02522373
234,447.5442738,229.9485299,9.16E-05,0.0096994
235,447.5364373,295.7897954,0.000109648,0.007836456
236,447.5249934,164.4436684,7.05E-05,0.011443881
237,447.5070483,549.8010826,0.000313651,0.017945142
238,447.4757922,195.78021,0.000131083,0.031256109
239,447.4663774,236.6464703,9.34E-05,0.009414814
240,447.4589727,308.4387724,0.000112842,0.007404682
241,447.44696,165.9789072,7.35E-05,0.012012665
242,447.4307942,300.9151123,0.00015829,0.016165843
243,447.4192017,164.9455988,7.17E-05,0.011592529
244,447.4052578,588.0983303,0.000314609,0.013943844
245,447.3709868,207.1623973,0.000140214,0.034271022
246,447.3622305,258.0161224,9.88E-05,0.008756335
247,447.3528116,160.0473342,6.15E-05,0.009418876
248,447.3282889,478.7314946,0.000305266,0.024522666
249,447.3043721,188.1932902,0.000114138,0.023916852
250,447.294858,224.2140054,8.97E-05,0.009514049
251,447.2870735,287.1354936,0.000106914,0.007784477
252,447.2761769,161.787875,6.85E-05,0.010896659
253,447.2574252,530.3152978,0.000308586,0.018751698
254,447.2281919,191.2984511,0.000126437,0.029233298
255,447.2189308,229.9704971,9.12E-05,0.0092611
256,447.2115199,298.1475117,0.000109658,0.007410841
257,447.2001513,163.0613369,7.11E-05,0.011368604
258,447.1865675,581.5144412,0.000311015,0.013583844
259,447.1530372,204.5742639,0.000138644,0.033530321
260,447.1444685,254.5726636,9.75E-05,0.008568652
261,447.1352844,158.1173457,6.07E-05,0.009184146
262,447.111123,470.7986961,0.000301585,0.024161414
263,447.087942,185.4847231,0.000112247,0.023180961
264,447.0786213,220.5542843,8.84E-05,0.009320747
265,447.0709549,281.8689724,0.000105168,0.007666352
266,447.0604067,159.6900056,6.72E-05,0.010548224
267,447.0415299,518.5970073,0.000304585,0.01887676
268,447.0134984,188.159969,0.000123643,0.028031533
269,447.0044068,225.5470572,8.97E-05,0.009091619
270,446.997069,291.5485747,0.000107549,0.007337803
271,446.9861231,160.7810377,6.95E-05,0.010945911
272,446.9718651,565.3909571,0.000306665,0.014257975
273,446.9400305,200.3132605,0.0001348,0.031834581
274,446.931568,248.1646492,9.55E-05,0.008462542
275,446.9227479,155.9286218,5.92E-05,0.008820024
276,446.8982738,455.1989432,0.00029741,0.024474128
277,446.8764436,181.616568,0.000108528,0.021830185
278,446.867263,214.7384172,8.66E-05,0.009180609
279,446.8596047,272.9247608,0.000102395,0.007658264
280,446.8495838,157.2666207,6.51E-05,0.010020929
281,446.8297659,498.4571868,0.000299962,0.019817948
282,446.8036957,183.8679191,0.000118841,0.026070129
283,446.7947204,219.0113116,8.77E-05,0.008975321
284,446.7873488,281.341742,0.000104433,0.007371578
285,446.7770001,158.1453058,6.71E-05,0.010348747
286,446.7611775,540.3169268,0.000301638,0.015822554
287,446.7318595,194.5529376,0.000128822,0.029318015
288,446.7234345,239.0731289,9.28E-05,0.008424975
289,446.7150861,153.5210592,5.70E-05,0.008348453
290,446.689748,432.6290417,0.000292818,0.025338047
291,446.6697684,176.7636109,0.000103147,0.019979649
292,446.6606852,207.0634953,8.43E-05,0.009083198
293,446.6529485,260.7600122,9.87E-05,0.007736726
294,446.6435939,154.5802355,6.22E-05,0.009354604
295,446.6222016,470.8164617,0.000294838,0.021392265
296,446.5986771,178.610518,0.000112251,0.023524545
297,446.5897764,210.6732196,8.52E-05,0.008900699
298,446.5822889,268.0043274,0.000100457,0.007487486
299,446.5726695,155.2321694,6.39E-05,0.00961934
300,446.5546234,507.4279286,0.000296082,0.018046169
301,446.5284253,187.6027996,0.00012098,0.026198111
302,446.5199887,227.7954903,8.95E-05,0.008436569
303,446.5134796,296.3838425,0.000108621,0.006509073
304,446.5023497,156.9423682,7.07E-05,0.011129916
305,446.4896764,552.0263255,0.000299344,0.012673307
306,446.4584718,189.1842019,0.000131613,0.031204615
307,446.4502134,230.6086032,9.02E-05,0.008258419
308,446.4422871,150.3957256,5.50E-05,0.007926256
309,446.415929,399.89388,0.000286857,0.026358079
310,446.398185,167.9043615,9.53E-05,0.017744024
311,446.3888826,368.5413959,0.000160126,0.00930236
312,446.373373,163.9142229,8.79E-05,0.015509611
313,446.3623576,341.0700954,0.000156321,0.01101538
314,446.3486552,160.5608951,8.13E-05,0.013702483
315,446.3362563,316.9247927,0.000153123,0.012398841
316,446.3240265,157.7286987,7.56E-05,0.012229859
317,446.3105049,295.6526235,0.000150422,0.013521604
318,446.2994831,155.3248762,7.05E-05,0.011021761
319,446.2876458,550.5155042,0.000296259,0.011837303
320,446.2566513,187.5566605,0.000131253,0.030994545
321,446.2486092,228.8727628,8.94E-05,0.008042027
322,446.2408261,148.678536,5.46E-05,0.007783132
323,446.2152141,396.7859489,0.000283582,0.025611952
324,446.1977623,166.0426748,9.46E-05,0.017451858
325,446.1887286,364.9066483,0.000158351,0.009033685
326,446.1735296,161.9948747,8.70E-05,0.015198983
327,446.1627752,337.0456142,0.00015449,0.010754373
328,446.1493899,158.6065908,8.04E-05,0.013385369
329,446.137252,312.6211875,0.000151259,0.012137853
330,446.1253379,155.7561969,7.45E-05,0.011914095
331,446.1120822,291.1599568,0.000148541,0.013255727
332,446.1013698,153.3464272,6.94E-05,0.010712384
333,446.0894688,540.7001464,0.000292485,0.011901044
334,446.0595262,184.7228029,0.000128913,0.029942585
335,446.0516436,224.9868517,8.81E-05,0.007882566
336,446.0440906,146.8029527,5.36E-05,0.007553023
337,446.0188098,388.4620477,0.000280004,0.025280845
338,446.0020245,163.5550189,9.26E-05,0.016785224
339,445.992955,356.7751922,0.000155978,0.009069494
340,445.9783613,159.5680831,8.51E-05,0.014593744
341,445.9676241,329.1359965,0.000152176,0.010737203
342,445.9547889,156.240908,7.85E-05,0.012835174
343,445.9427154,304.9567002,0.000149003,0.012073492
344,445.9313023,153.4504551,7.27E-05,0.011413121
345,445.9181529,283.7588933,0.000146342,0.013149416
346,445.9078975,151.0984863,6.77E-05,0.01025535
347,445.8952746,524.4938209,0.000288197,0.012622884
348,445.866994,180.979933,0.000125049,0.028280601
349,445.859229,219.4747829,8.63E-05,0.007765086
350,445.8531893,286.2286355,0.000104654,0.006039707
351,445.8429119,151.5646512,6.82E-05,0.010277388
352,445.829481,274.7863039,0.000144543,0.013430903
353,445.8197899,150.1469611,6.55E-05,0.009691071
354,445.8072736,526.4477245,0.000286383,0.012516282
355,445.779544,185.6713601,0.000125515,0.027729651
356,445.7720847,228.7115062,8.85E-05,0.007459234
357,445.7645064,145.1720687,5.45E-05,0.007578292
358,445.7421309,411.4722035,0.000276894,0.022375507
359,445.7240465,166.8438653,9.81E-05,0.018084381
360,445.7159229,195.0204739,7.96E-05,0.008123638
361,445.7089682,244.8119597,9.30E-05,0.006954659
362,445.7006781,145.7684564,5.84E-05,0.008290132
363,445.6809368,436.9980579,0.000278031,0.019741301
364,445.6605428,167.2395798,0.000104188,0.020393984
365,445.6525296,195.9578195,7.97E-05,0.008013275
366,445.6456876,247.3370642,9.34E-05,0.006841919
367,445.6373525,145.9060391,5.90E-05,0.008335087
368,445.6195078,459.2284771,0.000278294,0.017844776
369,445.5977427,173.2285855,0.000109489,0.02176511
370,445.5900405,207.5762955,8.26E-05,0.007702114
371,445.5838341,266.6811939,9.90E-05,0.006206433
372,445.5745574,146.7863026,6.36E-05,0.009276744
373,445.5598979,487.0117953,0.000279973,0.014659513
374,445.5352431,173.1902925,0.000116113,0.024654737
375,445.5276357,207.594529,8.26E-05,0.007607392
376,445.5214923,267.770056,9.90E-05,0.006143432
377,445.5122501,146.9768199,6.38E-05,0.009242159
378,445.4996448,510.0726207,0.000280336,0.012605387
379,445.4735161,180.7149005,0.000121611,0.026128634
380,445.466285,221.7398941,8.62E-05,0.007231141
381,445.4590973,142.0789498,5.29E-05,0.007187631
382,445.4369966,395.5237611,0.000270994,0.022100734
383,445.4201624,162.2647604,9.43E-05,0.016834172
384,445.4123005,188.6490046,7.74E-05,0.007861973
385,445.405497,235.46457,9.00E-05,0.006803518
386,445.3977238,142.4836949,5.61E-05,0.007773123
387,445.3777758,416.5605968,0.000271766,0.019948016
388,445.3590937,162.2708505,9.93E-05,0.018682072
389,445.3513232,188.8896822,7.74E-05,0.007770578
390,445.3446004,236.732432,9.01E-05,0.006722803
391,445.3368334,142.458982,5.64E-05,0.007766926
392,445.3183458,434.1555984,0.000271719,0.018487599
393,445.2986769,167.1158062,0.000103511,0.019668981
394,445.2911647,198.437508,7.97E-05,0.00751215
395,445.2849581,252.7512082,9.46E-05,0.006206633
396,445.2764493,143.0531933,6.03E-05,0.008508815
397,445.260459,456.4784436,0.000272852,0.01599021
398,445.238573,166.7188233,0.000108833,0.021886032
399,445.2311373,197.8531399,7.95E-05,0.007435669
400,445.2249682,252.7196669,9.43E-05,0.006169097
401,445.2165353,143.0423679,6.03E-05,0.008432916
402,445.2020559,474.2094526,0.000272832,0.014479418
403,445.1791669,172.6056033,0.00011306,0.022889053
404,445.1720307,209.1268624,8.23E-05,0.007136139
405,445.1664811,271.1369077,9.97E-05,0.005549659
406,445.1571245,143.8392211,6.46E-05,0.009356584
407,445.1455109,497.5820512,0.000274352,0.011613609
408,445.1200046,171.6292282,0.000118633,0.025506253
409,445.1129228,207.4244921,8.18E-05,0.007081819
410,445.107349,269.3916631,9.89E-05,0.005573821
411,445.0981699,143.8123581,6.42E-05,0.009179035
412,445.0880637,515.0507981,0.0002743,0.01010626
413,445.0615984,178.629672,0.000122798,0.026465301
414,445.0548625,220.5046659,8.52E-05,0.006735833
415,445.0478677,138.5738175,5.26E-05,0.006994844
416,445.0277275,395.0219207,0.000264309,0.020140214
417,445.0110592,159.087127,9.42E-05,0.016668252
418,445.0036613,185.6972647,7.59E-05,0.007397984
419,444.9973072,232.6029689,8.85E-05,0.006354102
420,444.9897973,138.8513273,5.55E-05,0.007509898
421,444.9714442,411.6866214,0.000264838,0.018353029
422,444.9532616,158.5100839,9.82E-05,0.018182622
423,444.9459294,184.8454484,7.56E-05,0.007332241
424,444.9396062,231.9681545,8.81E-05,0.006323201
425,444.9321815,138.6646017,5.53E-05,0.00742461
426,444.9148682,424.3543212,0.000264482,0.017313334
427,444.8960784,162.5920553,0.000101174,0.018789811
428,444.8889676,192.9428524,7.75E-05,0.007110839
429,444.8830817,245.4902427,9.20E-05,0.005885858
430,444.875043,139.0509374,5.85E-05,0.008038754
431,444.8596922,441.335013,0.000265219,0.015350751
432,444.8391905,161.5971009,0.000105222,0.020501653
433,444.8321297,191.2808017,7.71E-05,0.007060814
434,444.8262334,243.5836881,9.12E-05,0.005896283
435,444.8183478,138.8377107,5.81E-05,0.007885611
436,444.8039897,453.4151271,0.000264812,0.014358136
437,444.7829469,166.3015848,0.000108103,0.021042849
438,444.7761303,200.4024708,7.93E-05,0.006816594
439,444.7707306,258.4901365,9.56E-05,0.005399621
440,444.7621255,139.3294452,6.16E-05,0.008605163
441,444.7498955,470.4795147,0.00026575,0.012230012
442,444.7269495,164.7895697,0.000112171,0.022945992
443,444.7201631,197.7730164,7.86E-05,0.006786374
444,444.7147018,255.0931639,9.43E-05,0.005461269
445,444.706335,139.0678714,6.08E-05,0.008366861
446,444.6950086,481.6831702,0.000265251,0.011326337
447,444.6716307,170.1076279,0.000114842,0.023377935
448,444.6651119,207.8855181,8.11E-05,0.0065188
449,444.6587427,134.1630627,4.96E-05,0.006369228
450,444.6383834,365.7092302,0.000255896,0.020359219
451,444.6238446,151.899881,8.72E-05,0.014538817
452,444.6174797,346.3125415,0.000144863,0.006364931
453,444.6041917,149.0982685,8.26E-05,0.013288048
454,444.5967539,327.7236654,0.000142191,0.00743778
455,444.5846023,146.5069703,7.81E-05,0.012151566
456,444.5762002,309.9901875,0.00013972,0.008402123
457,444.565076,144.1227927,7.39E-05,0.011124168
458,444.5558121,293.1508198,0.000137446,0.009263923
459,444.5456122,141.9401005,6.99E-05,0.010199926
460,444.5355825,277.2353249,0.000135365,0.010029655
461,444.5262101,139.9511612,6.61E-05,0.009372388
462,444.515504,262.2645613,0.000133468,0.010706121
463,444.5068692,138.1465238,6.25E-05,0.008634764
464,444.495569,248.2506278,0.000131747,0.011300283
465,444.4875889,136.5154132,5.92E-05,0.00798009
466,444.4759202,465.948721,0.000260382,0.011668669
467,444.4539428,165.864793,0.000111091,0.021977361
468,444.4475711,201.7697738,7.91E-05,0.006371757
469,444.4426892,262.2508789,9.62E-05,0.004881881
470,444.4340134,136.9144742,6.25E-05,0.008675766
471,444.4241867,479.2723786,0.000261144,0.009826775
472,444.4005545,163.5331202,0.000114267,0.023632135
473,444.3941801,197.678143,7.80E-05,0.006374381
474,444.3891664,256.4981396,9.43E-05,0.005013786
475,444.3808454,136.4634542,6.12E-05,0.008320915
476,444.371491,485.9974193,0.000260283,0.009354439
477,444.3478338,168.4179317,0.000115871,0.023657228
478,444.3417044,206.9408905,8.03E-05,0.006129402
479,444.335483,131.2754878,4.93E-05,0.00622142
480,444.316681,365.6422663,0.000250388,0.018801949
481,444.30225,149.3203762,8.72E-05,0.014431044
482,444.2966071,344.8694047,0.000142403,0.00564286
483,444.2835134,146.3097672,8.22E-05,0.013093728
484,444.2767279,325.0563269,0.000139532,0.006785443
485,444.2648388,143.5457281,7.75E-05,0.011889156
486,444.2570354,306.2503212,0.000136896,0.00780337
487,444.2462254,141.0224859,7.30E-05,0.01080996
488,444.2375207,288.4878314,0.00013449,0.008704749
489,444.2276726,138.731405,6.88E-05,0.00984806
490,444.2181745,271.7945548,0.000132305,0.009498134
491,444.2091796,136.6614739,6.48E-05,0.008994919
492,444.1989873,256.1856751,0.000130331,0.010192288
493,444.1907455,134.7998241,6.11E-05,0.008241774
494,444.1799495,241.6662012,0.000128555,0.010795982
495,444.1723697,133.1322536,5.76E-05,0.007579842
496,444.1609605,451.3010578,0.00025393,0.01140917
